Ball count,CTE_pkg_sub_xy,CTE_solder_pkg,CTE_solder_sub_xy,"DieHlfDiagSz, mm",Packag Poisson ratio,"Package Plating (0:None, 1:Ni/Au, )",Solder CTE,Solder Poisson Ratio,Solder Specific Heat J/KgK,Solder Tensile Strength MPa,Solder Thermal conductivity W/mK,Solder Young Module,Solder density,Solder melting temp.,Substrate Poisson ratio,Substrate Thermal Conductivity x-y-direction W/mK,"Substrate thickness, mm","Substratre Plating (0:None, 1:Ni/Au, )","Tmax, °C",Tmean_C,Tmin_C,b_Ag (Wt. % Ag comp. in ball alloy),b_Cu (Wt. % Cu comp. in ball alloy),creep_index,creep_ratio,cycle_mode,fatigue_index,freq_cycle_per_hour,frequency_min_per_cycle,geom_strain_index,p_Ag (Wt. % Ag comp. in paste alloy),p_Cu (Wt. % Cu comp. in paste alloy),pkg_die_ratio,relative_pitch,substrate_thermal_diffusivity_xy,"ΔT, °C",log_life,mean life (cycle)
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.997774250455139,1093.195042
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.040312572701332,1140.744429
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.997774250455139,1093.195042
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.849050110392401,941.9847497
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.58723183487208,724.7690381
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.508544159201495,1822.556801
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.222557238491652,1368.987971
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.035751187922098,1135.548353
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-6270.78677560088,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,125.0,6.802898994289619,899.4539223
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-3762.472065360528,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,8.035931178941716,3089.01486
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-3009.977652288422,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,60.0,8.9778821330923,7924.828478
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-7023.281188672986,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,140.0,6.925476923908217,1016.879605
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-7524.944130721056,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,150.0,6.263063487132,523.8242723
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,8.267094523484843,3892.619721
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-8277.438543793163,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,6.044226539068544,420.6714849
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-8277.438543793163,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,6.142517646382316,464.2233656
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-8277.438543793163,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.662437791822095,286.8495051
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-9029.932956865268,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,180.0,6.111388960156153,449.9646523
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.389971098083905,1618.659301
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.128733195801843,1246.295886
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.31056436899495,1495.021259
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.0729968641369325,1178.678077
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.92936476801808,1020.844665
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.198654113353226,1336.629255
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.11925814849264,1234.533511
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.0729968641369325,1178.678077
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.964827545944883,1057.732319
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.964827545944883,1057.732319
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.007364592435808,1103.739227
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.964827545944883,1057.732319
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.816108318987715,911.427216
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.554300684006158,701.2578779
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.47558519951265,1763.433932
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.189604366103448,1324.578658
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.00280334080018,1098.711708
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-6270.78677560088,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,125.0,6.769958882086236,870.2760682
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-3762.472065360528,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,8.00296468407035,2988.808699
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-3009.977652288422,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,60.0,8.944909017994668,7667.75084
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-7023.281188672986,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,140.0,6.892532516639544,983.8925182
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-7524.944130721056,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,150.0,6.230150022584545,506.831664
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-5016.629420480704,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,8.234125789110227,3766.345003
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.837809054863445,342.0269635
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.936049140583128,377.4368214
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.456273647879309,233.2229988
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-6718.997973445844,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,180.0,5.904936073774338,365.8437741
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.183150420811455,1316.050994
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.921954893580208,1013.300908
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.103755421737444,1215.527079
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.8662291262881965,958.3242461
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.722627130591971,829.997786
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.991863363493896,1086.746456
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.912481601303787,1003.737509
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.8662291262881965,958.3242461
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.758082069507212,859.9892936
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.758082069507212,859.9892936
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.800610073490172,897.3952116
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.758082069507212,859.9892936
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.609397658976448,741.0359254
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.347665421593546,570.1577388
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.268752875183326,1433.760012
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.982815177981126,1076.948717
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.7960497736055325,893.3075875
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-4665.970814892948,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,125.0,6.5632601213870005,707.5779834
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-2799.5824889357687,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,7.79607895435108,2430.051003
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-2239.665991148615,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,60.0,8.737976367555426,6234.265052
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-5225.887312680101,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,140.0,6.685803319315528,799.9538415
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-5599.164977871537,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,150.0,6.023640067656928,412.0794997
