Ball count,CTE_pkg_sub_xy,CTE_solder_pkg,CTE_solder_sub_xy,"DieHlfDiagSz, mm",Packag Poisson ratio,"Package Plating (0:None, 1:Ni/Au, )",Solder CTE,Solder Poisson Ratio,Solder Specific Heat J/KgK,Solder Tensile Strength MPa,Solder Thermal conductivity W/mK,Solder Young Module,Solder density,Solder melting temp.,Substrate Poisson ratio,Substrate Thermal Conductivity x-y-direction W/mK,"Substrate thickness, mm","Substratre Plating (0:None, 1:Ni/Au, )","Tmax, °C",Tmean_C,Tmin_C,b_Ag (Wt. % Ag comp. in ball alloy),b_Cu (Wt. % Cu comp. in ball alloy),creep_index,creep_ratio,cycle_mode,fatigue_index,freq_cycle_per_hour,frequency_min_per_cycle,geom_strain_index,p_Ag (Wt. % Ag comp. in paste alloy),p_Cu (Wt. % Cu comp. in paste alloy),pkg_die_ratio,relative_pitch,substrate_thermal_diffusivity_xy,"ΔT, °C",log_life,mean life (cycle)
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-8320.592998053487,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,8.339739766019143,4186.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,100.0,62.5,25.0,3.0,0.5,112.09999720000006,0.4989429153282483,0,112.57499718750007,1.4999999625000011,40.0,-6240.444748540115,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,75.0,8.86007342433278,7044.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,2.3622,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-6240.444748540115,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,75.0,8.88557929128298,7226.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,6.963189985870238,1056.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,62.5,25.0,3.0,0.5,112.09999720000006,0.4989429153282483,0,112.57499718750007,1.4999999625000011,40.0,-4643.3939010547865,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,75.0,7.833600223661103,2523.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-4643.3939010547865,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,75.0,8.157370441186774,3488.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.536363938404511,1874.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.473637108496206,1760.0
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.429520842786462,1684.0
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,7.257002707092073,1417.0
