"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle
1.0,24.74873734,9.192388155,100.0,38.65,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4701.477735,0,30.0
1.0,24.74873734,9.192388155,100.0,20.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,5639.759577,0,40.0
1.0,24.74873734,9.192388155,100.0,47.3,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4446.398963,0,40.0
1.0,24.74873734,9.192388155,100.0,79.6,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3850.994389,0,50.0
1.0,24.74873734,9.192388155,100.0,30.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,5042.247794,0,60.0
1.0,24.74873734,9.192388155,100.0,40.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4657.105813,0,80.0
1.0,24.74873734,9.192388155,100.0,47.3,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4446.398963,0,80.0
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3990.147926,0,90.0
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3990.147926,0,100.0
1.0,24.74873734,9.192388155,100.0,60.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4163.702582,0,120.0
1.0,24.74873734,9.192388155,100.0,70.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3990.147926,0,140.0
1.0,24.74873734,9.192388155,100.0,120.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3438.232293,0,240.0
1.0,24.74873734,9.192388155,100.0,310.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,2645.397723,0,720.0
1.0,24.74873734,9.192388155,100.0,11.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,6652.309024,1,
1.0,24.74873734,9.192388155,100.0,31.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4996.788592,1,
1.0,24.74873734,9.192388155,100.0,61.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,4144.736969,1,
1.0,24.74873734,9.192388155,125.0,44.8,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3282.995316,0,40.0
1.0,24.74873734,9.192388155,75.0,44.8,75.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,11274.86475,0,40.0
1.0,24.74873734,9.192388155,60.0,16.0,60.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,28925.52262,0,40.0
1.0,24.74873734,9.192388155,140.0,16.0,100.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,3711.597558,0,40.0
1.0,24.74873734,9.192388155,150.0,25.0,125.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,1911.951897,0,40.0
1.0,24.74873734,9.192388155,100.0,15.0,60.0,0.61,680.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,0.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,14.0,1000.0,0.8,0.8,200.0,0.19,28.0,2.1,0.0,14208.01221,0,30.0
1.0,19.09188309,12.02081528,165.0,30.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1559.328788,0,60.0
1.0,19.09188309,12.02081528,165.0,21.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1720.765215,0,42.0
1.0,19.09188309,12.02081528,165.0,120.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1063.28265,0,240.0
1.0,19.09188309,12.02081528,180.0,15.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1667.911568,0,30.0
1.0,19.09188309,12.02081528,100.0,15.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5999.983687,0,30.0
1.0,19.09188309,12.02081528,100.0,38.65,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4619.721384,0,30.0
1.0,19.09188309,12.02081528,100.0,20.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5541.686972,0,40.0
1.0,19.09188309,12.02081528,100.0,47.3,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4369.078304,0,40.0
1.0,19.09188309,12.02081528,100.0,79.6,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3784.027519,0,50.0
1.0,19.09188309,12.02081528,100.0,30.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4954.565621,0,60.0
1.0,19.09188309,12.02081528,100.0,40.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4576.121067,0,80.0
1.0,19.09188309,12.02081528,100.0,47.3,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4369.078304,0,80.0
1.0,19.09188309,12.02081528,100.0,70.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3920.761245,0,90.0
1.0,19.09188309,12.02081528,100.0,70.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3920.761245,0,100.0
1.0,19.09188309,12.02081528,100.0,60.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4091.297872,0,120.0
1.0,19.09188309,12.02081528,100.0,70.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3920.761245,0,140.0
1.0,19.09188309,12.02081528,100.0,120.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3378.443149,0,240.0
1.0,19.09188309,12.02081528,100.0,310.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,2599.395576,0,720.0
1.0,19.09188309,12.02081528,100.0,11.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,6536.628689,1,
1.0,19.09188309,12.02081528,100.0,31.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4909.896932,1,
1.0,19.09188309,12.02081528,100.0,61.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4072.662061,1,
1.0,19.09188309,12.02081528,125.0,44.8,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3225.905666,0,40.0
1.0,19.09188309,12.02081528,75.0,44.8,75.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,11078.80048,0,40.0
1.0,19.09188309,12.02081528,60.0,16.0,60.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,28422.52222,0,40.0
1.0,19.09188309,12.02081528,140.0,16.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3647.054728,0,40.0
1.0,19.09188309,12.02081528,150.0,25.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1878.704007,0,40.0
1.0,19.09188309,12.02081528,100.0,15.0,60.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,13960.94197,0,30.0
1.0,19.09188309,12.02081528,165.0,30.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1627.233061,0,60.0
1.0,19.09188309,12.02081528,165.0,21.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1795.699579,0,42.0
1.0,19.09188309,12.02081528,165.0,120.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1109.585544,0,240.0
1.0,19.09188309,12.02081528,180.0,15.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1740.544308,0,30.0
1.0,19.09188309,12.02081528,100.0,15.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,6261.265677,0,30.0
1.0,19.09188309,12.02081528,100.0,38.65,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4820.89693,0,30.0
1.0,19.09188309,12.02081528,100.0,20.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5783.011462,0,40.0
1.0,19.09188309,12.02081528,100.0,47.3,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4559.339067,0,40.0
1.0,19.09188309,12.02081528,100.0,79.6,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3948.811007,0,50.0
1.0,19.09188309,12.02081528,100.0,30.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5170.322669,0,60.0
1.0,19.09188309,12.02081528,100.0,40.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4775.397946,0,80.0
1.0,19.09188309,12.02081528,100.0,47.3,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4559.339067,0,80.0
1.0,19.09188309,12.02081528,100.0,70.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4091.499093,0,90.0
1.0,19.09188309,12.02081528,100.0,70.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4091.499093,0,100.0
1.0,19.09188309,12.02081528,100.0,60.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4269.462098,0,120.0
1.0,19.09188309,12.02081528,100.0,70.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4091.499093,0,140.0
1.0,19.09188309,12.02081528,100.0,120.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3525.564607,0,240.0
1.0,19.09188309,12.02081528,100.0,310.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,2712.591759,0,720.0
1.0,19.09188309,12.02081528,100.0,11.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,6821.280022,1,
1.0,19.09188309,12.02081528,100.0,31.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5123.708787,1,
1.0,19.09188309,12.02081528,100.0,61.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4250.014751,1,
1.0,19.09188309,12.02081528,125.0,44.8,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3366.384557,0,40.0
1.0,19.09188309,12.02081528,75.0,44.8,75.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,11561.25029,0,40.0
1.0,19.09188309,12.02081528,60.0,16.0,60.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,29660.24111,0,40.0
1.0,19.09188309,12.02081528,140.0,16.0,100.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,3805.873447,0,40.0
1.0,19.09188309,12.02081528,150.0,25.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1960.51615,0,40.0
1.0,19.09188309,12.02081528,100.0,15.0,60.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,4.0,0.0,0.5,0.0,22.5,236.0,62.0,491.15,0.35,40.1,7.4,52.4,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,14568.90074,0,30.0
1.0,19.09188309,12.02081528,165.0,30.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,1.0,0.0,0.5,0.0,20.9,230.0,62.0,490.15,0.38,37.0,7.3,45.2,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1027.268698,0,60.0
1.0,19.09188309,12.02081528,165.0,21.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,1.0,0.0,0.5,0.0,20.9,230.0,62.0,490.15,0.38,37.0,7.3,45.2,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1133.621245,0,42.0
1.0,19.09188309,12.02081528,165.0,120.0,125.0,1.8,676.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,1.0,0.0,0.5,0.0,20.9,230.0,62.0,490.15,0.38,37.0,7.3,45.2,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,700.4789442,0,240.0
